"car_travel_time","bike_travel_time","walk_travel_time","transit_travel_time","transit_headway","choice","av1","av2","av3","av4","numstops","triptime","waitime","cumdist","totalbikes","totalvehs","male","female","nocarlicence","greenlicence","fulllicence","trippurp1","trippurp2","trippurp3","trippurp4","trippurp5","trippurp6","trippurp7","trippurp8"
"3","7","23","10","60",4,1,1,1,1,"4","3","0","0.62","0","3",0,1,0,0,0,0,1,0,0,0,0,0,0
"3","3","12","9","70",1,1,1,1,1,"5","10","0","1.82","3","5",1,0,0,0,1,0,1,0,0,0,0,0,0
"3","4","12","8","60",1,1,1,1,1,"5","10","0","1.82","3","5",1,0,0,0,1,0,1,0,0,0,0,0,0
"21","69","233","106","21",4,1,1,1,1,"5","30","0","17.98","3","5",1,0,0,0,1,0,0,0,0,0,0,0,1
"18","71","204","86","44",4,1,1,1,1,"5","25","0","15.3","3","5",1,0,0,0,1,0,0,0,0,0,0,0,1
"6","12","40","23","6",4,1,1,1,1,"5","5","0","2.7","3","5",1,0,0,0,1,0,0,0,0,0,0,1,0
"26","95","305","86","20",4,1,1,1,1,"2","40","0","24.25","3","5",0,1,0,0,1,0,0,0,0,0,0,0,1
"26","90","299","98","26",4,1,1,1,1,"2","40","0","24.25","3","5",0,1,0,0,1,0,0,0,0,0,0,0,1
"37","97","331","100","20",4,1,1,1,1,"3","60","0","26.68","3","5",0,1,0,0,1,0,0,0,0,0,0,0,1
"41","95","333","99","17",4,1,1,1,1,"3","62","0","26.46","3","5",0,1,0,0,1,0,0,0,0,0,0,0,1
"3","4","11","11","30",4,1,1,1,1,"3","1","0","0.44","3","5",0,1,0,0,1,0,1,0,0,0,0,0,0
"28","104","384","90","60",4,1,1,1,1,"3","30","0","30.15","3","5",1,0,0,0,1,0,0,0,0,0,0,1,0
"64","261","975","116","40",4,1,1,1,1,"3","105","0","73.89","3","5",1,0,0,0,1,0,0,0,0,0,0,1,0
"54","183","604","106","39",4,1,1,1,1,"3","90","0","49.05","3","5",1,0,0,0,1,0,0,0,0,0,0,0,1
"28","104","384","96","84",4,1,1,1,1,"4","30","0","30.15","3","5",0,1,0,0,1,0,0,0,0,0,0,1,0
"28","102","385","91","80",4,1,1,1,1,"4","30","0","30.15","3","5",0,1,0,0,1,0,0,0,0,0,0,1,0
"28","78","277","90","75",4,1,1,1,1,"4","30","0","22.48","3","5",0,1,0,0,1,0,0,0,0,0,1,0,0
"27","71","267","79","63",4,1,1,1,1,"4","45","0","22.48","3","5",0,1,0,0,1,0,0,0,0,0,1,0,0
"28","104","384","96","84",4,1,1,1,1,"4","30","0","30.15","3","5",1,0,1,0,0,0,0,0,0,0,0,1,0
"28","102","385","91","80",4,1,1,1,1,"4","30","0","30.15","3","5",1,0,1,0,0,0,0,0,0,0,0,1,0
"28","78","277","90","75",4,1,1,1,1,"4","30","0","22.48","3","5",1,0,1,0,0,0,0,0,0,0,1,0,0
"27","71","267","79","63",4,1,1,1,1,"4","45","0","22.48","3","5",1,0,1,0,0,0,0,0,0,0,1,0,0
"28","104","384","96","84",4,1,1,1,1,"4","30","0","30.15","3","5",0,1,1,0,0,0,0,0,0,0,0,1,0
"28","102","385","91","80",4,1,1,1,1,"4","30","0","30.15","3","5",0,1,1,0,0,0,0,0,0,0,0,1,0
"28","78","277","90","75",4,1,1,1,1,"4","30","0","22.48","3","5",0,1,1,0,0,0,0,0,0,0,1,0,0
"27","71","267","79","63",4,1,1,1,1,"4","45","0","22.48","3","5",0,1,1,0,0,0,0,0,0,0,1,0,0
"45","78","272","98","5",4,1,1,1,1,"2","40","0","15.17","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"39","68","266","96","18",4,1,1,1,1,"2","35","0","15.17","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"57.5","102","378","118","3",3,1,1,1,1,"6","70","5","27.397","2","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"57.5","104","370","109","30",3,1,1,1,1,"6","75","10","25.632","2","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"27","92","403","129","11",4,1,1,1,1,"4","20","0","33.45","3","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"45","90","342","123","15",4,1,1,1,1,"6","50","0","22.78","3","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"36.5","97","334","146","20",4,1,1,1,1,"6","50","0","22.78","3","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"6","13","38","17","30",4,1,1,1,1,"2","10","0","3.08","1","3",0,1,0,0,1,0,0,0,0,0,0,0,1
"6","10","36","20","40",4,1,1,1,1,"2","10","0","3.08","1","3",0,1,0,0,1,0,0,0,0,0,0,0,1
"20","69","310","67","102",4,1,1,1,1,"7","46","5","21.38","1","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"20","57","297","70","57",4,1,1,1,1,"7","30","0","20.32","1","3",1,0,0,0,1,0,0,0,0,1,0,0,0
"75","142","543","107","72",3,1,1,1,1,"11","125","15","43.84","5","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"26","15","38","17","8",3,1,1,1,1,"11","60","20","4.27","5","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"50","115","487","92","62",4,1,1,1,1,"11","50","0","35.99","5","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"4","4","16","9","35",1,1,1,1,1,"11","5","0","0.34","5","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"5","7","24","14","17",4,1,1,1,1,"11","5","0","1.3","5","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"5","8","24","24","0",4,1,1,1,1,"6","5","0","1.3","5","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"7","7","24","24","0",4,1,1,1,1,"6","5","0","1.3","5","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"45","127","510","100","50",4,1,1,1,1,"6","44","0","36.84","5","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"50","115","487","94","100",4,1,1,1,1,"6","50","0","35.99","5","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"4","4","16","9","35",1,1,1,1,1,"6","5","0","0.34","5","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"5","7","24","14","20",4,1,1,1,1,"6","5","0","1.3","5","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"26","94","415","52","80",3,1,1,1,1,"6","55","0","33.8","5","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"28","121","440","64","35",3,1,1,1,1,"6","60","5","33.68","5","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"5","8","24","25","40",4,1,1,1,1,"2","5","0","1.3","5","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"5","7","24","14","35",4,1,1,1,1,"2","5","0","1.3","5","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"5","8","24","25","40",4,1,1,1,1,"4","5","0","1.3","5","2",0,1,1,0,0,1,0,0,0,0,0,0,0
"7","7","24","24","0",4,1,1,1,1,"4","5","0","0.23","5","2",0,1,1,0,0,1,0,0,0,0,0,0,0
"4","4","16","9","35",1,1,1,1,1,"4","5","0","0.34","5","2",0,1,1,0,0,1,0,0,0,0,0,0,0
"5","7","24","14","35",4,1,1,1,1,"4","5","0","1.3","5","2",0,1,1,0,0,1,0,0,0,0,0,0,0
"7","13","38","17","40",3,1,1,1,1,"6","30","5","3.93","0","0",0,1,1,0,0,0,1,0,0,0,0,0,0
"7","10","36","20","40",3,1,1,1,1,"6","30","5","3.93","0","0",0,1,1,0,0,0,1,0,0,0,0,0,0
"45","145","546","108","80",4,1,1,1,1,"4","50","0","40.1","6","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"50","125","526","85","85",4,1,1,1,1,"4","50","0","40.1","6","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"5","13","38","17","30",4,1,1,1,1,"12","12","0","3.17","6","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"5","8","28","21","28",4,1,1,1,1,"12","8","0","2.83","6","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"3","4","11","11","0",4,1,1,1,1,"12","9","0","0.99","6","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"8","14","41","38","40",4,1,1,1,1,"12","5","0","3.1","6","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"7","13","37","33","40",4,1,1,1,1,"12","5","0","3.57","6","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"6","11","31","19","40",4,1,1,1,1,"12","7","0","2.83","6","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"8","10","36","20","40",4,1,1,1,1,"12","5","0","3.17","6","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"7","11","31","26","40",4,1,1,1,1,"12","10","0","2.78","6","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"7","9","29","27","80",4,1,1,1,1,"12","8","0","2.78","6","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"3","5","11","11","0",4,1,1,1,1,"12","5","0","1.14","6","3",0,1,0,0,1,0,0,0,0,0,0,0,1
"8","12","35","24","35",4,1,1,1,1,"12","9","0","2.53","6","3",0,1,0,0,1,0,0,0,0,0,0,0,1
"8","11","38","35","35",4,1,1,1,1,"12","10","0","3.58","6","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"5","13","38","17","30",4,1,1,1,1,"9","12","0","3.17","6","3",0,1,0,0,0,0,0,0,0,1,0,0,0
"5","8","28","21","28",4,1,1,1,1,"9","8","0","2.83","6","3",0,1,0,0,0,0,0,0,0,1,0,0,0
"40","135","536","102","77",3,1,1,1,1,"5","90","26","41.355","6","3",1,0,0,0,0,0,0,1,0,0,0,0,0
"35","122","519","80","28",4,1,1,1,1,"5","60","0","40.22","6","3",1,0,0,0,0,0,0,1,0,0,0,0,0
"5","13","38","17","25",4,1,1,1,1,"6","12","0","3.17","6","3",1,0,1,0,0,0,0,0,0,1,0,0,0
"5","8","28","21","40",4,1,1,1,1,"6","8","0","2.83","6","3",1,0,1,0,0,0,0,0,0,1,0,0,0
"3","4","11","10","0",4,1,1,1,1,"6","9","0","0.99","6","3",1,0,1,0,0,0,0,0,0,1,0,0,0
"4","7","18","17","0",1,1,1,1,1,"6","2","0","0.32","6","3",1,0,1,0,0,0,0,0,0,0,0,1,0
"6","7","18","14","40",1,1,1,1,1,"6","10","0","0.93","6","3",1,0,1,0,0,0,0,0,1,0,0,0,0
"7","11","38","31","30",4,1,1,1,1,"6","10","0","3.58","6","3",1,0,1,0,0,0,0,1,0,0,0,0,0
"5","11","31","25","40",4,1,1,1,1,"3","10","0","2.78","6","3",1,0,1,0,0,0,0,0,1,0,0,0,0
"6","7","18","14","40",1,1,1,1,1,"3","10","0","0.93","6","3",1,0,1,0,0,0,0,0,1,0,0,0,0
"7","11","38","31","35",4,1,1,1,1,"3","10","0","3.58","6","3",1,0,1,0,0,0,0,1,0,0,0,0,0
"10","30","93","93","0",2,1,1,1,1,"8","30","0","8.16","3","1",1,0,0,0,1,0,0,0,0,0,1,0,0
"12","30","94","94","0",2,1,1,1,1,"8","30","0","8.16","3","1",1,0,0,0,1,0,0,0,0,0,1,0,0
"35","115","379","118","102",4,1,1,1,1,"8","45","0","31.43","3","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"22","77","215","59","41",4,1,1,1,1,"8","35","0","16.59","3","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"8","9","25","21","30",4,1,1,1,1,"8","10","0","1.33","3","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"26","71","202","71","21",4,1,1,1,1,"8","30","0","16.94","3","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"28","102","368","107","95",4,1,1,1,1,"8","30","0","31.43","3","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"6","13","38","17","40",4,1,1,1,1,"6","15","0","3.35","2","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"6","10","36","20","45",4,1,1,1,1,"6","15","0","3.35","2","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"2","3","11","11","0",1,1,1,1,1,"6","15","0","0.84","2","2",1,0,0,0,1,0,0,0,1,0,0,0,0
"3","5","12","12","0",1,1,1,1,1,"6","15","0","0.84","2","2",1,0,0,0,1,0,0,0,1,0,0,0,0
"6","13","38","17","40",4,1,1,1,1,"4","15","0","3.35","2","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"6","10","36","20","45",4,1,1,1,1,"4","15","0","3.35","2","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"55","200","736","404","60",4,1,1,1,1,"4","60","0","54.33","1","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"60","186","717","127","51",4,1,1,1,1,"4","90","0","54.33","1","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"37","136","530","132","101",4,1,1,1,1,"4","60","0","38.26","1","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"35","130","512","110","102",4,1,1,1,1,"4","65","0","38.26","1","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"55","80","736","404","4",4,1,1,1,1,"6","60","0","54.32","1","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"60","186","717","127","85",4,1,1,1,1,"6","90","0","54.32","1","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"8","22","88","88","0",4,1,1,1,1,"6","5","0","2.89","1","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"9","35","98","98","0",4,1,1,1,1,"6","5","0","2.89","1","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"6","8","27","21","20",4,1,1,1,1,"6","5","0","2.1","1","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"5","8","26","24","28",4,1,1,1,1,"6","5","0","2.1","1","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"9","22","88","88","0",4,1,1,1,1,"2","5","0","2.89","1","2",1,0,0,0,0,0,0,0,0,0,1,0,0
"9","35","98","98","0",4,1,1,1,1,"2","5","0","2.89","1","2",1,0,0,0,0,0,0,0,0,0,1,0,0
"5","8","24","24","0",1,1,1,1,1,"4","10","0","2.17","1","2",1,0,0,0,0,0,0,0,0,0,0,1,0
"4","9","26","17","26",1,1,1,1,1,"4","10","0","2.17","1","2",1,0,0,0,0,0,0,0,0,0,0,1,0
"9","22","88","88","0",4,1,1,1,1,"4","5","0","2.89","1","2",1,0,0,0,0,0,0,0,0,0,1,0,0
"9","35","98","98","0",4,1,1,1,1,"4","5","0","2.89","1","2",1,0,0,0,0,0,0,0,0,0,1,0,0
"6","13","38","17","2",4,1,1,1,1,"9","10","0","2.68","1","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"6","10","36","20","547",4,1,1,1,1,"9","10","0","2.68","1","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"6","9","20","18","53",4,1,1,1,1,"9","5","0","1.87","1","1",1,0,0,0,1,0,0,0,0,1,0,0,0
"6","8","32","28","20",4,1,1,1,1,"9","10","0","1.73","1","1",1,0,0,0,1,0,0,0,0,1,0,0,0
"6","9","30","32","40",4,1,1,1,1,"9","5","0","1.45","1","1",1,0,0,0,1,0,0,0,0,1,0,0,0
"7","13","38","17","40",4,1,1,1,1,"9","5","0","2.99","1","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"9","10","40","22","2",4,1,1,1,1,"9","10","0","2.61","1","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"6","12","35","22","4",4,1,1,1,1,"9","5","0","1.74","1","1",1,0,0,0,1,0,0,0,0,1,0,0,0
"6","5","18","18","40",4,1,1,1,1,"9","5","0","1.87","1","1",1,0,0,0,1,0,0,0,0,1,0,0,0
"5","9","26","20","40",4,1,1,1,1,"3","10","0","2.81","1","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"4","5","14","10","40",1,1,1,1,1,"3","10","0","0.67","1","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"6","10","36","20","42",4,1,1,1,1,"3","10","0","3.09","1","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"6","7","20","18","6",1,1,1,1,1,"2","30","0","1.53","0","1",0,1,0,0,1,0,0,0,0,0,1,0,0
"6","5","18","18","20",1,1,1,1,1,"2","30","0","1.53","0","1",0,1,0,0,1,0,0,0,0,0,1,0,0
"6","13","37","31","26",4,1,1,1,1,"3","10","0","3.08","0","0",0,1,1,0,0,0,0,0,0,0,0,1,0
"5","11","31","19","40",4,1,1,1,1,"3","5","0","2.64","0","0",0,1,1,0,0,0,0,0,0,0,0,1,0
"6","10","36","20","26",4,1,1,1,1,"3","10","0","2.95","0","0",0,1,1,0,0,0,1,0,0,0,0,0,0
"7","13","38","20","35",4,1,1,1,1,"2","5","0","3","2","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"7","10","36","20","4",4,1,1,1,1,"2","10","0","3","2","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"10","16","54","25","20",4,1,1,1,1,"4","10","0","4.39","0","4",0,1,0,0,1,0,0,0,0,0,0,1,0
"10","13","51","28","20",4,1,1,1,1,"4","10","0","4.39","0","4",0,1,0,0,1,0,0,0,0,0,0,1,0
"37","103","448","73","30",4,1,1,1,1,"4","55","0","31.86","0","4",0,1,0,0,1,0,0,0,0,1,0,0,0
"29","85","433","79","30",4,1,1,1,1,"4","30","0","31.86","0","4",0,1,0,0,1,0,0,0,0,1,0,0,0
"31","91","359","359","0",4,1,1,1,1,"2","25","0","26.81","0","4",1,0,0,0,1,0,0,0,0,0,0,0,1
"31","72","342","342","0",4,1,1,1,1,"2","25","0","26.81","0","4",1,0,0,0,1,0,0,0,0,0,0,0,1
"10","16","54","30","20",4,1,1,1,1,"2","10","0","4.39","0","4",0,1,0,1,0,0,0,0,0,0,0,1,0
"10","13","51","28","20",4,1,1,1,1,"2","10","0","4.39","0","4",0,1,0,1,0,0,0,0,0,0,0,1,0
"26","91","405","65","40",4,1,1,1,1,"4","25","0","28.17","0","4",0,1,0,1,0,0,0,0,0,1,0,0,0
"30","68","230","86","8",4,1,1,1,1,"4","30","0","18.1","0","4",0,1,0,1,0,0,0,0,0,1,0,0,0
"33","71","224","84","7",4,1,1,1,1,"4","30","0","18.21","0","4",0,1,0,1,0,0,0,0,0,0,1,0,0
"26","75","388","66","40",4,1,1,1,1,"4","40","0","28.27","0","4",0,1,0,1,0,0,0,0,0,0,0,1,0
"35","103","448","81","20",4,1,1,1,1,"2","30","0","31.86","0","4",0,1,0,0,0,0,0,1,0,0,0,0,0
"30","85","433","79","20",4,1,1,1,1,"2","30","0","31.86","0","4",0,1,0,0,0,0,0,1,0,0,0,0,0
"8","13","41","39","20",4,1,1,1,1,"2","10","0","3.65","2","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"8","11","41","35","20",4,1,1,1,1,"2","10","0","3.65","2","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"12","22","79","43","20",4,1,1,1,1,"2","10","0","8.42","2","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"12","19","77","48","20",4,1,1,1,1,"2","8","0","8.42","2","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"12","22","79","43","20",4,1,1,1,1,"2","10","0","8.42","2","2",1,0,1,0,0,0,0,0,0,0,0,1,0
"12","19","77","48","20",4,1,1,1,1,"2","8","0","8.42","2","2",1,0,1,0,0,0,0,0,0,0,0,1,0
"12","22","79","43","20",4,1,1,1,1,"2","10","0","8.42","2","2",0,1,1,0,0,0,0,0,0,0,0,1,0
"12","19","77","48","20",4,1,1,1,1,"2","8","0","8.42","2","2",0,1,1,0,0,0,0,0,0,0,0,1,0
"10","16","54","26","20",4,1,1,1,1,"2","10","0","4.4","0","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"10","14","53","29","20",4,1,1,1,1,"2","10","0","4.4","0","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"10","21","73","49","20",4,1,1,1,1,"9","10","0","8","2","1",0,1,0,0,1,0,0,0,0,0,1,0,0
"10","18","73","39","20",4,1,1,1,1,"9","10","0","8","2","1",0,1,0,0,1,0,0,0,0,0,1,0,0
"9","16","54","25","20",4,1,1,1,1,"9","10","0","4.17","2","1",0,1,0,0,1,0,0,0,0,1,0,0,0
"3","6","19","16","20",4,1,1,1,1,"9","10","0","0.88","2","1",0,1,0,0,1,0,0,0,0,1,0,0,0
"8","15","55","35","20",4,1,1,1,1,"9","5","0","4.42","2","1",0,1,0,0,1,0,0,0,0,1,0,0,0
"8","18","57","34","20",4,1,1,1,1,"9","8","0","4.42","2","1",0,1,0,0,1,0,0,0,0,1,0,0,0
"8","15","54","34","20",4,1,1,1,1,"9","5","0","4.42","2","1",0,1,0,0,1,0,0,0,0,1,0,0,0
"10","16","54","25","20",4,1,1,1,1,"9","9","0","4.17","2","1",0,1,0,0,1,0,0,0,0,1,0,0,0
"10","13","51","28","20",4,1,1,1,1,"9","15","0","4.17","2","1",0,1,0,0,1,0,0,0,0,1,0,0,0
"10","18","72","48","30",4,1,1,1,1,"10","10","0","8","2","1",1,0,0,0,0,0,0,0,0,0,1,0,0
"10","18","72","48","30",4,1,1,1,1,"10","10","0","8","2","1",1,0,0,0,0,0,0,0,0,0,1,0,0
"10","18","72","48","30",4,1,1,1,1,"7","10","0","8","2","1",0,1,1,0,0,0,0,0,0,0,1,0,0
"10","18","72","48","30",4,1,1,1,1,"7","10","0","8","2","1",0,1,1,0,0,0,0,0,0,0,1,0,0
"10","16","54","25","15",4,1,1,1,1,"7","10","0","4.17","2","1",0,1,1,0,0,0,0,0,0,1,0,0,0
"4","6","19","16","24",4,1,1,1,1,"7","10","0","0.88","2","1",0,1,1,0,0,0,0,0,0,1,0,0,0
"10","15","54","34","40",4,1,1,1,1,"7","5","0","4.42","2","1",0,1,1,0,0,0,0,1,0,0,0,0,0
"9","16","54","25","15",4,1,1,1,1,"7","9","0","4.17","2","1",0,1,1,0,0,0,0,0,0,1,0,0,0
"9","13","51","28","14",4,1,1,1,1,"7","15","0","4.17","2","1",0,1,1,0,0,0,0,0,0,1,0,0,0
"8","13","41","41","27",4,1,1,1,1,"3","5","0","3.54","3","3",1,0,0,0,1,0,0,0,0,1,0,0,0
"5.5","8","30","12","55",4,1,1,1,1,"3","5","0","0.69","3","3",1,0,0,0,1,0,0,0,0,1,0,0,0
"8.5","13","51","28","16",4,1,1,1,1,"3","10","0","4.22","3","3",1,0,0,0,1,0,0,0,0,1,0,0,0
"10","16","54","25","15",4,1,1,1,1,"6","15","0","4.19","3","3",0,1,0,0,1,0,0,0,0,0,0,0,1
"12","13","51","28","15",4,1,1,1,1,"6","10","0","4.19","3","3",0,1,0,0,1,0,0,0,0,0,0,0,1
"10","17","58","49","20",4,1,1,1,1,"6","10","0","4.06","3","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"6","11","36","15","40",4,1,1,1,1,"6","15","0","2.57","3","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"7","9","34","19","30",4,1,1,1,1,"6","10","0","2.57","3","3",0,1,0,0,1,0,0,0,0,0,0,0,1
"9","16","57","44","40",4,1,1,1,1,"6","15","0","4.06","3","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"10","17","58","45","40",4,1,1,1,1,"2","10","0","4.06","3","3",1,0,1,0,0,0,0,1,0,0,0,0,0
"10","16","57","44","40",4,1,1,1,1,"2","15","0","4.06","3","3",1,0,1,0,0,0,0,1,0,0,0,0,0
"10","17","58","45","40",4,1,1,1,1,"2","10","0","4.06","3","3",1,0,1,0,0,0,0,1,0,0,0,0,0
"10","16","57","44","40",4,1,1,1,1,"2","15","0","4.06","3","3",1,0,1,0,0,0,0,1,0,0,0,0,0
"10","17","58","45","40",4,1,1,1,1,"2","10","0","4.06","3","3",0,1,1,0,0,1,0,0,0,0,0,0,0
"10","16","57","44","40",4,1,1,1,1,"2","15","0","4.06","3","3",0,1,1,0,0,1,0,0,0,0,0,0,0
"11","18","59","48","45",4,1,1,1,1,"4","15","0","5.14","4","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"9","17","59","36","40",4,1,1,1,1,"4","15","0","5.14","4","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"12","18","59","43","30",4,1,1,1,1,"4","15","0","5.14","4","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"8.5","17","59","37","34",4,1,1,1,1,"4","10","0","5.14","4","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"11","18","59","48","45",4,1,1,1,1,"2","15","0","5.14","4","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"8.5","17","59","37","34",4,1,1,1,1,"2","10","0","5.14","4","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"11","18","59","48","45",4,1,1,1,1,"2","15","0","5.14","4","2",0,1,1,0,0,1,0,0,0,0,0,0,0
"8.5","17","59","37","34",4,1,1,1,1,"2","10","0","5.14","4","2",0,1,1,0,0,1,0,0,0,0,0,0,0
"8","18","59","43","16",4,1,1,1,1,"4","15","0","5.14","4","2",0,1,1,0,0,1,0,0,0,0,0,0,0
"8","17","59","41","40",4,1,1,1,1,"4","15","0","5.14","4","2",0,1,1,0,0,1,0,0,0,0,0,0,0
"8","18","59","40","21",4,1,1,1,1,"4","15","0","5.14","4","2",0,1,1,0,0,1,0,0,0,0,0,0,0
"8","17","59","41","12",4,1,1,1,1,"4","10","0","5.14","4","2",0,1,1,0,0,1,0,0,0,0,0,0,0
"20","61","258","44","38",4,1,1,1,1,"3","25","0","19.08","0","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"16","54","205","81","19",4,1,1,1,1,"3","35","0","12.33","0","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"26","98","418","150","15",4,1,1,1,1,"3","30","0","28.67","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"7","13","41","37","25",4,1,1,1,1,"2","30","0","3.67","0","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"8","10","39","34","17",4,1,1,1,1,"2","10","0","3.67","0","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"7","13","41","37","25",4,1,1,1,1,"8","10","0","3.67","0","3",0,1,0,0,1,1,0,0,0,0,0,0,0
"5","8","30","12","15",4,1,1,1,1,"8","10","0","0.93","0","3",0,1,0,0,1,1,0,0,0,0,0,0,0
"3","4","14","12","15",4,1,1,1,1,"8","5","0","0.82","0","3",0,1,0,0,1,0,1,0,0,0,0,0,0
"4","4","18","15","24",4,1,1,1,1,"8","10","0","1.63","0","3",0,1,0,0,1,0,1,0,0,0,0,0,0
"4","6","20","15","15",4,1,1,1,1,"8","10","0","1.4","0","3",0,1,0,0,1,0,1,0,0,0,0,0,0
"4","7","26","25","0",4,1,1,1,1,"8","5","0","0.33","0","3",0,1,0,0,1,0,1,0,0,0,0,0,0
"5","8","30","12","15",4,1,1,1,1,"8","10","0","0.85","0","3",0,1,0,0,1,1,0,0,0,0,0,0,0
"9","13","51","28","17",4,1,1,1,1,"8","10","0","4.46","0","3",0,1,0,0,1,0,0,0,0,0,0,1,0
"9","16","54","25","15",4,1,1,1,1,"2","15","0","4.53","2","3",0,1,0,0,1,0,0,0,1,0,0,0,0
"9","13","51","28","17",4,1,1,1,1,"2","15","0","4.53","2","3",0,1,0,0,1,0,0,0,1,0,0,0,0
"9","16","54","25","15",4,1,1,1,1,"2","15","0","4.53","2","3",1,0,0,0,1,0,0,0,1,0,0,0,0
"9","13","51","28","17",4,1,1,1,1,"2","15","0","4.53","2","3",1,0,0,0,1,0,0,0,1,0,0,0,0
"9","16","54","25","15",4,1,1,1,1,"2","15","0","4.53","2","3",1,0,0,0,0,0,0,0,1,0,0,0,0
"9","13","51","28","17",4,1,1,1,1,"2","15","0","4.53","2","3",1,0,0,0,0,0,0,0,1,0,0,0,0
"9","16","54","25","16",4,1,1,1,1,"2","15","0","4.53","2","3",0,1,1,0,0,0,0,0,1,0,0,0,0
"9","13","51","28","17",4,1,1,1,1,"2","15","0","4.53","2","3",0,1,1,0,0,0,0,0,1,0,0,0,0
